开始统计文件行数...
0it [00:00, ?it/s]
读取数据:  86%|████████▋ | 6126538/7086503 [1:29:30<02:45, 5815.96it/s]
读取数据:  86%|████████▋ | 6127164/7086503 [1:29:30<02:41, 5946.54it/s]
读取数据:  86%|████████▋ | 6127782/7086503 [1:29:30<02:39, 6012.45it/s]
读取数据:  86%|████████▋ | 6128385/7086503 [1:29:30<02:39, 6015.98it/s]
读取数据:  86%|████████▋ | 6129004/7086503 [1:29:30<02:37, 6065.56it/s]
读取数据:  86%|████████▋ | 6129669/7086503 [1:29:30<02:33, 6238.22it/s]
读取数据:  87%|████████▋ | 6130325/7086503 [1:29:30<02:31, 6329.64it/s]
读取数据:  87%|████████▋ | 6130959/7086503 [1:29:31<02:42, 5874.20it/s]
读取数据:  87%|████████▋ | 6131553/7086503 [1:29:31<02:47, 5705.56it/s]
读取数据:  87%|████████▋ | 6132129/7086503 [1:29:31<02:49, 5614.93it/s]
读取数据:  87%|████████▋ | 6132778/7086503 [1:29:31<02:42, 5861.44it/s]
读取数据:  87%|████████▋ | 6133440/7086503 [1:29:31<02:36, 6079.35it/s]
读取数据:  87%|████████▋ | 6134140/7086503 [1:29:31<02:30, 6343.94it/s]
读取数据:  87%|████████▋ | 6134840/7086503 [1:29:31<02:25, 6536.62it/s]
读取数据:  87%|████████▋ | 6135548/7086503 [1:29:31<02:22, 6696.73it/s]
读取数据:  87%|████████▋ | 6136290/7086503 [1:29:31<02:17, 6910.87it/s]
读取数据:  87%|████████▋ | 6137049/7086503 [1:29:32<02:13, 7112.18it/s]
读取数据:  87%|████████▋ | 6137788/7086503 [1:29:32<02:11, 7192.64it/s]
读取数据:  87%|████████▋ | 6138552/7086503 [1:29:32<02:09, 7325.88it/s]
读取数据:  87%|████████▋ | 6139292/7086503 [1:29:32<02:08, 7344.21it/s]
读取数据:  87%|████████▋ | 6140085/7086503 [1:29:32<02:05, 7518.98it/s]
读取数据:  87%|████████▋ | 6140916/7086503 [1:29:32<02:01, 7754.98it/s]
读取数据:  87%|████████▋ | 6141769/7086503 [1:29:32<01:58, 7986.55it/s]
读取数据:  87%|████████▋ | 6142632/7086503 [1:29:32<01:55, 8178.44it/s]
读取数据:  87%|████████▋ | 6143533/7086503 [1:29:32<01:51, 8427.54it/s]
读取数据:  87%|████████▋ | 6144474/7086503 [1:29:32<01:48, 8720.04it/s]
读取数据:  87%|████████▋ | 6145380/7086503 [1:29:33<01:46, 8821.70it/s]
读取数据:  87%|████████▋ | 6146358/7086503 [1:29:33<01:43, 9106.77it/s]
读取数据:  87%|████████▋ | 6147315/7086503 [1:29:33<01:41, 9240.71it/s]
读取数据:  87%|████████▋ | 6148300/7086503 [1:29:33<01:39, 9422.52it/s]
读取数据:  87%|████████▋ | 6149295/7086503 [1:29:33<01:37, 9578.92it/s]
读取数据:  87%|████████▋ | 6150253/7086503 [1:29:34<06:01, 2588.04it/s]
读取数据:  87%|████████▋ | 6150953/7086503 [1:29:34<05:18, 2935.14it/s]
读取数据:  87%|████████▋ | 6151597/7086503 [1:29:34<04:51, 3211.44it/s]
读取数据:  87%|████████▋ | 6152186/7086503 [1:29:34<04:27, 3498.35it/s]
读取数据:  87%|████████▋ | 6152745/7086503 [1:29:34<04:10, 3728.13it/s]
读取数据:  87%|████████▋ | 6153277/7086503 [1:29:35<03:56, 3949.24it/s]
读取数据:  87%|████████▋ | 6153794/7086503 [1:29:35<03:45, 4134.61it/s]
读取数据:  87%|████████▋ | 6154300/7086503 [1:29:35<03:35, 4326.81it/s]
读取数据:  87%|████████▋ | 6154803/7086503 [1:29:35<03:30, 4421.25it/s]
读取数据:  87%|████████▋ | 6155296/7086503 [1:29:35<03:27, 4488.41it/s]
读取数据:  87%|████████▋ | 6155782/7086503 [1:29:35<03:23, 4564.00it/s]
读取数据:  87%|████████▋ | 6156265/7086503 [1:29:35<03:20, 4635.04it/s]
读取数据:  87%|████████▋ | 6156767/7086503 [1:29:35<03:16, 4739.82it/s]
读取数据:  87%|████████▋ | 6157258/7086503 [1:29:35<03:14, 4787.88it/s]
读取数据:  87%|████████▋ | 6157747/7086503 [1:29:35<03:13, 4801.73it/s]
读取数据:  87%|████████▋ | 6158239/7086503 [1:29:36<03:12, 4827.50it/s]
读取数据:  87%|████████▋ | 6158728/7086503 [1:29:36<03:11, 4844.83it/s]
读取数据:  87%|████████▋ | 6159217/7086503 [1:29:36<03:12, 4805.23it/s]
读取数据:  87%|████████▋ | 6159701/7086503 [1:29:36<03:14, 4761.18it/s]
读取数据:  87%|████████▋ | 6160203/7086503 [1:29:36<03:11, 4831.97it/s]
读取数据:  87%|████████▋ | 6160688/7086503 [1:29:36<03:11, 4833.88it/s]
读取数据:  87%|████████▋ | 6161173/7086503 [1:29:36<03:11, 4825.18it/s]
读取数据:  87%|████████▋ | 6161696/7086503 [1:29:36<03:07, 4942.66it/s]
读取数据:  87%|████████▋ | 6162191/7086503 [1:29:36<03:14, 4758.30it/s]
读取数据:  87%|████████▋ | 6162683/7086503 [1:29:37<03:12, 4804.44it/s]
读取数据:  87%|████████▋ | 6163165/7086503 [1:29:37<03:13, 4767.04it/s]
读取数据:  87%|████████▋ | 6163646/7086503 [1:29:37<03:13, 4779.12it/s]
读取数据:  87%|████████▋ | 6164155/7086503 [1:29:37<03:09, 4870.30it/s]
读取数据:  87%|████████▋ | 6164715/7086503 [1:29:37<03:01, 5086.01it/s]
读取数据:  87%|████████▋ | 6165254/7086503 [1:29:37<02:57, 5175.78it/s]
读取数据:  87%|████████▋ | 6165773/7086503 [1:29:37<02:57, 5173.83it/s]
读取数据:  87%|████████▋ | 6166332/7086503 [1:29:37<02:53, 5295.47it/s]
读取数据:  87%|████████▋ | 6166862/7086503 [1:29:37<02:55, 5236.28it/s]
读取数据:  87%|████████▋ | 6167427/7086503 [1:29:37<02:51, 5358.38it/s]
读取数据:  87%|████████▋ | 6167978/7086503 [1:29:38<02:50, 5400.40it/s]
读取数据:  87%|████████▋ | 6168519/7086503 [1:29:38<02:51, 5358.97it/s]
读取数据:  87%|████████▋ | 6169056/7086503 [1:29:38<02:52, 5314.46it/s]
读取数据:  87%|████████▋ | 6169603/7086503 [1:29:38<02:51, 5359.92it/s]
读取数据:  87%|████████▋ | 6170143/7086503 [1:29:38<02:50, 5371.57it/s]
读取数据:  87%|████████▋ | 6170681/7086503 [1:29:38<02:50, 5358.41it/s]
读取数据:  87%|████████▋ | 6171217/7086503 [1:29:38<02:51, 5329.94it/s]
读取数据:  87%|████████▋ | 6171751/7086503 [1:29:38<02:53, 5270.60it/s]
读取数据:  87%|████████▋ | 6172299/7086503 [1:29:38<02:51, 5331.76it/s]
读取数据:  87%|████████▋ | 6172858/7086503 [1:29:38<02:48, 5408.21it/s]
读取数据:  87%|████████▋ | 6173450/7086503 [1:29:39<02:44, 5559.78it/s]
读取数据:  87%|████████▋ | 6174040/7086503 [1:29:39<02:41, 5658.95it/s]
读取数据:  87%|████████▋ | 6174634/7086503 [1:29:39<02:38, 5741.65it/s]
读取数据:  87%|████████▋ | 6175231/7086503 [1:29:39<02:36, 5809.43it/s]
读取数据:  87%|████████▋ | 6175841/7086503 [1:29:39<02:34, 5895.81it/s]
读取数据:  87%|████████▋ | 6176451/7086503 [1:29:39<02:32, 5956.43it/s]
读取数据:  87%|████████▋ | 6177068/7086503 [1:29:39<02:31, 6020.17it/s]
读取数据:  87%|████████▋ | 6177682/7086503 [1:29:39<02:30, 6056.02it/s]
读取数据:  87%|████████▋ | 6178304/7086503 [1:29:39<02:28, 6102.87it/s]
读取数据:  87%|████████▋ | 6178975/7086503 [1:29:39<02:24, 6284.38it/s]
读取数据:  87%|████████▋ | 6179604/7086503 [1:29:40<02:25, 6243.32it/s]
读取数据:  87%|████████▋ | 6180244/7086503 [1:29:40<02:24, 6288.46it/s]
读取数据:  87%|████████▋ | 6180889/7086503 [1:29:40<02:22, 6335.72it/s]
读取数据:  87%|████████▋ | 6181541/7086503 [1:29:40<02:21, 6389.40it/s]
读取数据:  87%|████████▋ | 6182189/7086503 [1:29:40<02:20, 6415.19it/s]
读取数据:  87%|████████▋ | 6182851/7086503 [1:29:40<02:19, 6474.34it/s]
读取数据:  87%|████████▋ | 6183533/7086503 [1:29:40<02:17, 6572.04it/s]
读取数据:  87%|████████▋ | 6184212/7086503 [1:29:40<02:16, 6630.03it/s]
读取数据:  87%|████████▋ | 6184927/7086503 [1:29:40<02:12, 6785.32it/s]
读取数据:  87%|████████▋ | 6185676/7086503 [1:29:40<02:08, 6993.61it/s]
读取数据:  87%|████████▋ | 6186423/7086503 [1:29:41<02:06, 7135.71it/s]
读取数据:  87%|████████▋ | 6187186/7086503 [1:29:41<02:03, 7282.24it/s]
读取数据:  87%|████████▋ | 6187961/7086503 [1:29:41<02:01, 7422.05it/s]
读取数据:  87%|████████▋ | 6188723/7086503 [1:29:41<02:00, 7479.89it/s]
读取数据:  87%|████████▋ | 6189489/7086503 [1:29:41<01:59, 7531.95it/s]
读取数据:  87%|████████▋ | 6190281/7086503 [1:29:41<01:57, 7647.20it/s]
读取数据:  87%|████████▋ | 6191085/7086503 [1:29:41<01:55, 7764.28it/s]
读取数据:  87%|████████▋ | 6191924/7086503 [1:29:41<01:52, 7950.38it/s]
读取数据:  87%|████████▋ | 6192797/7086503 [1:29:41<01:49, 8182.39it/s]
读取数据:  87%|████████▋ | 6193692/7086503 [1:29:41<01:46, 8412.36it/s]
读取数据:  87%|████████▋ | 6194560/7086503 [1:29:42<01:45, 8490.86it/s]
读取数据:  87%|████████▋ | 6195538/7086503 [1:29:42<01:40, 8871.09it/s]
读取数据:  87%|████████▋ | 6196537/7086503 [1:29:42<01:36, 9204.62it/s]
读取数据:  87%|████████▋ | 6197525/7086503 [1:29:42<01:34, 9406.09it/s]
读取数据:  87%|████████▋ | 6198540/7086503 [1:29:42<01:32, 9627.18it/s]
读取数据:  87%|████████▋ | 6199572/7086503 [1:29:42<01:30, 9834.46it/s]
读取数据:  87%|████████▋ | 6200556/7086503 [1:29:43<05:58, 2472.92it/s]
读取数据:  88%|████████▊ | 6201272/7086503 [1:29:43<05:12, 2831.78it/s]
读取数据:  88%|████████▊ | 6201932/7086503 [1:29:43<04:46, 3084.88it/s]
读取数据:  88%|████████▊ | 6202524/7086503 [1:29:44<04:22, 3364.93it/s]
读取数据:  88%|████████▊ | 6203082/7086503 [1:29:44<04:03, 3633.25it/s]
读取数据:  88%|████████▊ | 6203619/7086503 [1:29:44<03:48, 3869.47it/s]
读取数据:  88%|████████▊ | 6204139/7086503 [1:29:44<03:37, 4064.68it/s]
读取数据:  88%|████████▊ | 6204646/7086503 [1:29:44<03:30, 4197.00it/s]
读取数据:  88%|████████▊ | 6205140/7086503 [1:29:44<03:22, 4349.01it/s]
读取数据:  88%|████████▊ | 6205631/7086503 [1:29:44<03:18, 4441.44it/s]
读取数据:  88%|████████▊ | 6206116/7086503 [1:29:44<03:14, 4518.83it/s]
读取数据:  88%|████████▊ | 6206600/7086503 [1:29:44<03:11, 4604.70it/s]
读取数据:  88%|████████▊ | 6207096/7086503 [1:29:44<03:06, 4703.18it/s]
读取数据:  88%|████████▊ | 6207588/7086503 [1:29:45<03:04, 4760.29it/s]
读取数据:  88%|████████▊ | 6208111/7086503 [1:29:45<02:59, 4895.74it/s]
读取数据:  88%|████████▊ | 6208609/7086503 [1:29:45<02:58, 4919.06it/s]
读取数据:  88%|████████▊ | 6209107/7086503 [1:29:45<03:00, 4850.48it/s]
读取数据:  88%|████████▊ | 6209616/7086503 [1:29:45<02:58, 4917.92it/s]
读取数据:  88%|████████▊ | 6210122/7086503 [1:29:45<02:56, 4958.03it/s]
读取数据:  88%|████████▊ | 6210631/7086503 [1:29:45<02:55, 4995.03it/s]
读取数据:  88%|████████▊ | 6211133/7086503 [1:29:45<02:55, 5000.75it/s]
读取数据:  88%|████████▊ | 6211663/7086503 [1:29:45<02:52, 5086.12it/s]
读取数据:  88%|████████▊ | 6212185/7086503 [1:29:45<02:50, 5124.61it/s]
读取数据:  88%|████████▊ | 6212699/7086503 [1:29:46<02:52, 5068.77it/s]
读取数据:  88%|████████▊ | 6213207/7086503 [1:29:46<02:53, 5033.45it/s]
读取数据:  88%|████████▊ | 6213740/7086503 [1:29:46<02:50, 5119.81it/s]
读取数据:  88%|████████▊ | 6214253/7086503 [1:29:46<02:51, 5083.98it/s]
读取数据:  88%|████████▊ | 6214770/7086503 [1:29:46<02:50, 5108.76it/s]
读取数据:  88%|████████▊ | 6215282/7086503 [1:29:46<02:51, 5071.06it/s]
读取数据:  88%|████████▊ | 6215818/7086503 [1:29:46<02:48, 5153.68it/s]
读取数据:  88%|████████▊ | 6216370/7086503 [1:29:46<02:45, 5260.97it/s]
读取数据:  88%|████████▊ | 6216906/7086503 [1:29:46<02:44, 5287.66it/s]
读取数据:  88%|████████▊ | 6217435/7086503 [1:29:47<02:45, 5260.14it/s]
读取数据:  88%|████████▊ | 6217962/7086503 [1:29:47<02:47, 5169.91it/s]
读取数据:  88%|████████▊ | 6218510/7086503 [1:29:47<02:45, 5257.86it/s]
读取数据:  88%|████████▊ | 6219055/7086503 [1:29:47<02:43, 5313.81it/s]
读取数据:  88%|████████▊ | 6219596/7086503 [1:29:47<02:42, 5337.46it/s]
读取数据:  88%|████████▊ | 6220131/7086503 [1:29:47<02:43, 5286.77it/s]
读取数据:  88%|████████▊ | 6220667/7086503 [1:29:47<02:43, 5303.72it/s]
读取数据:  88%|████████▊ | 6221205/7086503 [1:29:47<02:42, 5325.15it/s]
读取数据:  88%|████████▊ | 6221776/7086503 [1:29:47<02:39, 5433.73it/s]
读取数据:  88%|████████▊ | 6222320/7086503 [1:29:47<02:39, 5434.56it/s]
读取数据:  88%|████████▊ | 6222864/7086503 [1:29:48<02:39, 5431.46it/s]
读取数据:  88%|████████▊ | 6223420/7086503 [1:29:48<02:37, 5469.17it/s]
读取数据:  88%|████████▊ | 6223986/7086503 [1:29:48<02:36, 5523.23it/s]
读取数据:  88%|████████▊ | 6224588/7086503 [1:29:48<02:32, 5669.91it/s]
读取数据:  88%|████████▊ | 6225166/7086503 [1:29:48<02:31, 5696.67it/s]
读取数据:  88%|████████▊ | 6225736/7086503 [1:29:48<02:31, 5681.66it/s]
读取数据:  88%|████████▊ | 6226326/7086503 [1:29:48<02:29, 5737.99it/s]
读取数据:  88%|████████▊ | 6226906/7086503 [1:29:48<02:29, 5753.67it/s]
读取数据:  88%|████████▊ | 6227490/7086503 [1:29:48<02:28, 5778.09it/s]
读取数据:  88%|████████▊ | 6228076/7086503 [1:29:48<02:28, 5799.01it/s]
读取数据:  88%|████████▊ | 6228661/7086503 [1:29:49<02:27, 5812.74it/s]
读取数据:  88%|████████▊ | 6229257/7086503 [1:29:49<02:26, 5852.92it/s]
读取数据:  88%|████████▊ | 6229847/7086503 [1:29:49<02:26, 5862.66it/s]
读取数据:  88%|████████▊ | 6230470/7086503 [1:29:49<02:23, 5971.52it/s]
读取数据:  88%|████████▊ | 6231073/7086503 [1:29:49<02:22, 5985.37it/s]
读取数据:  88%|████████▊ | 6231707/7086503 [1:29:49<02:20, 6090.23it/s]
